Source,Target
0,66
0,5
0,11
1,2
1,85
1,6
2,3
2,7
3,4
3,8
4,5
4,9
5,10
6,7
6,59
6,16
7,8
7,17
8,9
8,18
9,10
9,19
10,11
10,21
11,67
11,22
12,13
12,58
12,14
13,59
13,15
14,15
14,57
15,16
15,29
16,17
16,30
17,18
17,31
18,19
18,32
19,20
19,33
20,21
20,34
21,22
21,35
22,23
22,36
23,24
23,67
23,37
24,25
24,71
24,38
25,26
25,73
25,39
26,27
26,40
27,28
27,76
27,41
28,81
28,78
28,42
29,30
29,60
30,31
30,48
31,32
31,49
32,33
32,50
33,34
33,51
34,35
34,52
35,36
35,53
36,37
36,54
37,38
37,68
38,39
39,40
39,74
40,41
41,42
41,44
42,43
42,45
43,84
43,81
43,46
44,45
44,90
45,46
45,79
46,47
46,83
47,84
47,92
48,49
48,60
48,61
49,50
49,62
50,51
50,63
51,52
51,55
52,53
53,54
53,64
54,68
54,65
55,64
55,63
56,88
56,77
57,60
58,59
58,85
59,85
60,61
61,86
62,93
62,86
63,93
64,65
65,69
66,67
66,70
67,71
68,69
68,74
69,75
70,71
70,72
71,73
72,73
72,87
73,76
74,75
74,90
75,88
76,87
77,79
77,82
78,80
78,87
79,83
79,90
80,81
81,91
82,83
82,89
83,92
84,91
88,90
89,92
