Source,Target
0,1
0,16
1,2
1,17
2,3
2,18
3,4
3,19
4,5
4,20
5,6
5,21
6,7
6,22
7,8
7,23
8,9
8,24
9,10
9,25
10,11
10,26
11,12
11,27
12,13
12,28
13,14
13,42
14,15
14,30
15,32
16,17
16,69
17,18
17,70
18,19
19,20
20,21
20,33
21,22
21,34
22,23
22,35
23,24
23,36
24,25
24,37
25,26
25,38
26,39
27,28
27,40
28,41
29,30
29,42
29,53
30,31
31,32
31,54
32,55
33,34
33,43
34,35
34,44
35,36
35,45
36,37
36,46
37,38
37,47
38,39
38,48
39,40
39,49
40,41
40,50
41,42
41,51
42,52
43,44
43,59
44,45
44,60
45,46
45,61
46,47
46,62
47,48
47,63
48,49
48,64
49,50
49,65
50,51
50,66
51,52
51,67
52,53
52,68
53,54
53,56
54,55
54,57
55,58
56,57
56,68
56,74
57,58
57,75
58,76
59,60
59,80
60,61
60,81
61,62
61,82
62,63
62,142
63,64
63,143
64,65
64,144
65,66
65,145
66,67
66,71
67,68
67,72
68,73
69,70
69,139
70,140
71,72
71,145
71,97
72,73
72,98
73,74
73,99
74,75
75,76
76,100
77,78
77,141
77,87
78,79
78,88
79,80
79,89
80,81
80,90
81,82
81,91
82,142
82,92
83,141
83,140
84,85
84,139
84,101
85,86
85,140
85,102
86,87
86,141
86,103
87,88
87,104
88,89
88,105
89,90
89,106
90,91
90,107
91,92
91,108
92,93
92,109
93,94
93,142
93,110
94,95
94,143
94,111
95,96
95,144
95,112
96,97
96,145
96,113
97,98
97,114
98,99
98,115
99,100
99,116
100,148
101,102
101,136
102,103
102,137
103,104
103,138
104,105
104,126
105,106
105,127
106,107
106,128
107,108
107,129
108,109
108,130
109,110
109,131
110,111
110,132
111,112
111,133
112,113
112,134
113,114
113,119
114,115
114,120
115,116
115,121
116,118
116,122
117,118
117,148
117,147
118,148
118,123
119,120
119,135
120,121
120,124
121,122
121,125
122,123
122,146
123,147
123,146
124,125
124,135
125,146
126,127
126,138
127,128
128,129
129,130
130,131
131,132
132,133
133,134
134,135
136,137
137,138
139,140
142,143
143,144
144,145
147,149
