Source,Target
0,1
0,5
0,31
1,2
1,32
2,10
3,4
3,8
3,28
4,5
4,29
5,30
6,7
6,12
7,8
7,26
8,27
9,11
9,16
10,11
10,19
11,15
12,14
12,22
13,14
13,17
14,18
15,16
15,20
16,35
17,18
17,23
18,21
19,20
19,33
20,34
21,22
21,24
22,25
23,24
23,36
24,25
24,37
25,26
25,38
26,27
26,39
27,28
27,40
28,29
28,41
29,30
30,31
30,43
31,32
31,44
32,33
32,45
33,34
33,46
34,35
34,47
35,48
36,37
36,59
37,38
37,60
38,39
38,61
39,40
39,51
40,41
40,52
41,42
41,53
42,43
42,54
43,44
43,55
44,45
44,56
45,46
45,57
46,47
46,58
47,48
47,49
48,50
49,50
49,58
51,52
51,61
52,53
53,54
54,55
55,56
56,57
57,58
59,60
60,61
