Source,Target
0,1
0,16
1,2
1,17
2,3
2,31
3,4
3,32
5,6
5,18
6,7
6,19
7,8
7,20
8,9
8,21
9,10
9,22
10,11
10,23
11,12
11,25
12,13
12,26
13,14
13,27
14,15
14,28
15,16
15,29
16,17
17,30
18,19
18,36
19,20
19,37
20,21
21,22
22,23
23,24
24,25
24,42
25,26
25,43
26,27
26,44
27,28
27,45
28,29
28,46
29,30
29,47
30,31
30,48
31,32
31,59
32,33
32,60
33,61
34,35
34,49
35,36
35,50
36,37
37,38
37,51
38,39
38,65
39,40
39,66
40,41
40,67
41,42
41,68
42,43
43,44
43,69
44,45
44,70
45,46
45,55
46,47
46,56
47,48
47,57
48,58
49,50
49,52
50,51
50,53
51,54
52,53
52,62
53,54
53,63
54,64
55,56
55,70
55,71
56,57
56,72
57,58
57,73
58,59
58,74
59,60
60,61
62,63
62,84
63,64
64,65
64,77
65,66
65,78
66,67
66,79
67,68
67,80
68,69
68,81
69,70
69,75
70,76
71,72
71,76
71,87
72,73
72,82
73,74
73,83
74,101
75,76
75,81
75,96
76,86
77,78
77,85
78,79
78,92
79,80
79,93
80,81
80,94
81,95
82,83
82,88
83,90
84,85
85,91
86,87
86,97
87,88
87,98
88,89
89,90
89,99
90,100
91,92
92,93
93,94
94,95
95,96
96,97
97,98
98,99
99,100
100,101
