x,y,column
733,37,0
639,37,0
549,37,0
549,54,1
466,54,1
815,54,1
733,54,1
733,69,1
639,69,0
549,69,1
549,134,0
522,134,0
466,134,0
437,134,1
845,134,1
815,134,0
760,134,0
733,134,0
397,188,1
330,188,0
296,188,0
218,188,1
1063,188,1
986,188,0
952,188,0
885,188,1
885,211,1
845,211,1
760,211,0
733,211,1
696,211,0
639,211,0
579,211,0
549,211,1
522,211,0
437,211,1
397,211,1
1063,268,1
986,268,0
952,268,0
885,268,1
760,268,1
733,268,1
696,268,1
639,268,0
579,268,1
549,268,1
522,268,1
397,268,1
330,268,0
296,268,0
218,268,1
549,315,1
522,315,1
397,315,1
696,315,1
639,315,0
579,315,1
885,315,1
760,315,1
733,315,1
296,359,0
218,359,1
885,359,0
733,359,1
696,359,0
579,359,0
549,359,1
397,359,0
1063,359,1
986,359,0
733,412,1
668,412,0
614,412,0
579,412,1
549,412,1
296,461,1
218,461,1
1063,461,1
986,461,1
885,461,1
815,461,0
733,461,1
668,461,1
614,461,1
549,461,1
466,461,0
397,461,1
733,571,1
668,571,0
614,571,0
549,571,1
549,589,1
466,589,1
815,589,1
733,589,1
614,606,0
549,606,0
733,606,0
668,606,0
