Source,Target
0,1
0,18
1,2
1,19
2,3
2,20
3,4
3,21
4,5
4,22
5,6
5,23
6,7
6,17
7,8
7,16
8,9
8,13
9,10
9,14
10,11
10,15
11,12
12,15
12,24
13,14
13,16
13,26
14,15
14,27
15,25
16,17
16,30
17,23
17,28
18,19
18,35
19,20
19,36
20,21
20,37
21,22
21,34
22,23
22,31
23,32
24,25
24,45
25,27
25,46
26,27
26,30
26,47
27,48
28,29
28,32
28,51
29,30
29,50
30,49
31,32
31,33
31,38
32,39
33,34
33,41
34,37
34,40
35,36
35,42
36,37
36,43
37,44
38,39
38,41
38,52
39,53
40,41
40,44
40,55
41,54
42,43
42,56
43,44
43,57
44,58
45,46
45,66
46,48
46,67
47,48
47,49
47,68
48,69
49,50
49,70
50,51
50,71
51,53
51,72
52,53
52,54
52,59
53,60
54,55
54,61
55,58
55,62
56,57
56,63
57,58
57,64
58,65
59,60
59,61
59,73
60,74
61,62
61,76
62,65
62,75
63,64
63,77
64,65
64,78
65,79
66,67
66,80
67,69
67,85
68,69
68,70
68,81
69,83
70,71
70,88
71,72
71,86
72,74
72,90
73,74
73,76
73,92
74,93
75,76
75,79
75,94
76,91
77,78
77,95
78,79
78,96
79,97
80,85
80,101
81,82
81,88
81,103
82,83
82,104
83,84
83,98
84,85
84,99
85,100
86,87
86,90
86,114
87,88
87,115
88,102
89,90
89,93
89,112
90,113
91,92
91,94
91,109
92,93
92,110
93,111
94,97
94,108
95,96
95,105
96,97
96,106
97,107
98,99
98,104
99,100
99,116
100,101
101,117
102,103
102,115
103,104
104,118
105,106
106,107
107,108
108,109
109,110
110,111
110,126
111,112
111,127
112,113
112,128
113,114
113,119
114,115
115,120
116,117
116,118
116,124
117,125
118,120
118,123
119,120
119,121
120,122
121,122
121,128
122,123
123,124
124,125
126,127
127,128
