Source,Target
0,1
0,11
0,34
1,2
1,35
2,36
3,4
3,18
3,37
4,5
4,38
5,6
5,39
6,7
6,28
7,8
7,29
8,9
8,30
9,10
9,31
10,11
10,32
11,33
12,13
12,23
13,14
13,24
14,15
14,19
15,16
15,20
16,17
16,21
17,18
17,22
18,40
19,20
19,25
20,21
20,26
21,22
22,27
23,24
23,43
24,44
25,26
25,45
26,27
26,41
27,42
28,29
28,39
29,30
30,31
30,48
31,32
32,33
33,34
33,47
34,35
35,36
36,46
37,38
37,40
38,39
39,49
40,42
40,50
41,42
41,45
42,54
43,44
43,51
44,45
44,52
45,53
46,47
47,48
48,49
49,50
50,54
51,52
52,53
52,55
53,54
53,56
55,56
