Source,Target
0,1
0,4
0,13
1,2
1,14
2,3
2,15
3,16
4,7
4,17
5,6
5,9
5,23
6,7
6,24
7,25
8,9
8,12
8,21
9,22
10,11
10,18
11,12
11,19
12,20
13,14
13,17
14,15
15,16
15,26
16,36
17,25
17,27
18,19
19,20
20,21
21,22
22,23
22,32
23,24
23,28
24,25
25,29
26,27
26,30
27,29
27,31
28,29
28,33
29,34
30,31
30,35
31,34
31,40
32,33
32,41
33,34
33,37
34,43
35,36
35,38
36,39
37,42
38,39
38,40
38,46
39,64
40,43
40,44
41,42
41,55
42,43
42,48
43,45
44,46
44,45
44,47
45,48
45,49
46,47
46,50
47,49
47,51
48,49
48,52
49,54
50,51
50,60
51,54
51,59
52,54
52,53
52,56
53,54
53,58
54,58
55,56
55,61
56,57
57,58
57,62
58,59
59,60
60,63
61,62
62,63
63,64
