x,y,column
208,110,1
176,110,0
145,110,1
108,110,0
57,110,1
1247,110,1
1197,110,0
1159,110,1
1128,110,0
1096,110,1
145,134,0
108,134,0
1197,134,0
1159,134,0
208,154,1
176,154,0
145,154,1
108,154,0
57,154,1
1247,154,1
1197,154,0
1159,154,1
1128,154,0
1096,154,1
536,178,0
501,178,0
479,178,1
458,178,0
426,178,0
404,178,0
361,178,1
943,178,1
900,178,0
825,178,1
768,178,0
710,178,1
652,178,0
591,178,1
1247,246,0
1159,246,0
1128,246,0
1096,246,0
943,246,0
900,246,0
825,246,0
768,246,0
710,246,0
652,246,0
591,246,0
536,246,0
501,246,0
479,246,0
458,246,0
426,246,0
404,246,0
361,246,0
208,246,0
176,246,0
145,246,0
57,246,0
1096,306,0
1053,306,0
1000,306,0
972,306,0
943,306,1
883,306,0
825,306,1
768,306,0
710,306,1
652,306,0
591,306,1
536,306,0
479,306,1
426,306,0
361,306,1
306,306,0
251,306,0
208,306,0
208,332,0
176,332,0
57,332,0
127,332,0
1247,332,0
1128,332,0
1096,332,0
1174,332,0
943,357,0
883,357,0
825,357,0
768,357,0
710,357,0
652,357,0
591,357,0
536,357,0
479,357,0
426,357,0
361,357,0
306,389,1
251,389,0
208,389,1
176,389,0
57,389,1
110,389,1
1247,389,1
1128,389,0
1096,389,1
1053,389,0
1000,389,1
1193,389,1
943,406,1
883,406,0
825,406,1
768,406,0
727,406,0
710,406,1
652,406,0
591,406,1
536,406,0
479,406,1
426,406,0
361,406,1
306,445,0
251,445,0
208,445,0
176,445,0
108,445,0
727,445,0
710,445,0
652,445,0
591,445,0
1197,445,0
1128,445,0
1096,445,0
1053,445,0
1000,445,0
306,501,1
251,501,0
208,501,1
176,501,0
108,501,1
727,501,0
710,501,0
652,501,0
591,501,0
1197,501,1
1128,501,0
1096,501,1
1053,501,0
1000,501,1
1159,274,1
145,266,1
