x,y,column
478,15,1
377,15,1
272,15,1
478,43,0
377,43,0
272,43,0
478,75,0
377,75,0
272,75,0
478,108,1
377,108,1
272,108,1
478,142,0
377,142,0
272,142,0
478,177,0
377,177,0
272,177,0
478,213,1
377,213,1
272,213,1
478,246,0
377,246,0
272,246,0
478,281,0
377,281,0
272,281,0
478,314,1
377,314,1
272,314,1
478,350,0
377,350,0
272,350,0
478,378,0
377,378,0
272,378,0
998,407,1
966,407,0
893,407,1
790,407,1
687,407,1
583,407,1
478,407,1
377,407,1
272,407,1
998,441,0
966,441,0
893,441,0
790,441,0
687,441,0
583,441,0
478,441,0
377,441,0
272,441,0
998,475,0
966,475,0
893,475,0
810,475,0
790,475,0
771,475,0
687,475,0
583,475,0
478,475,0
377,475,0
272,475,0
998,509,1
893,509,1
810,509,0
790,509,1
771,509,0
687,509,1
583,509,1
478,509,1
377,509,1
272,509,1
998,547,0
893,547,0
810,547,0
790,547,0
771,547,0
687,547,0
583,547,0
478,547,0
377,547,0
272,547,0
998,581,0
893,581,0
810,581,0
790,581,0
771,581,0
687,581,0
583,581,0
478,581,0
377,581,0
272,581,0
998,614,1
893,614,1
790,614,1
687,614,1
583,614,1
478,614,1
377,614,1
272,614,1
