Source,Target
0,1
0,6
1,2
1,7
2,3
2,8
3,4
3,9
4,5
4,10
5,11
6,7
6,12
7,8
7,13
8,9
8,14
9,10
9,15
10,11
10,16
11,18
12,13
12,26
13,14
13,27
14,15
14,28
15,16
15,29
16,17
16,19
17,18
17,20
19,20
19,30
20,31
21,22
21,51
22,23
22,53
23,24
23,54
24,25
24,35
25,36
26,27
26,42
27,28
27,43
28,29
28,45
29,30
29,46
30,31
30,47
31,48
32,33
32,37
33,34
33,38
34,39
35,36
35,54
36,37
36,55
37,38
37,56
38,39
38,57
39,40
39,58
40,41
40,59
41,60
42,43
42,81
43,44
44,45
44,82
45,46
45,143
46,47
46,144
47,48
48,49
49,50
49,64
50,51
50,65
51,52
51,66
52,53
52,67
53,54
54,68
55,56
55,68
55,70
56,57
56,71
57,58
57,72
58,59
58,73
59,60
59,76
60,77
61,62
61,144
61,79
62,63
62,80
63,64
63,89
64,65
64,90
65,66
65,91
66,67
66,92
67,68
67,93
68,69
69,70
70,71
70,84
71,72
71,85
72,73
72,86
73,74
73,87
74,75
74,105
75,76
75,123
76,77
76,99
77,100
78,79
78,144
78,98
79,80
80,88
81,82
81,95
82,83
83,143
83,96
84,85
84,101
85,86
85,102
86,87
86,103
87,104
88,89
88,111
89,90
89,112
90,91
90,113
91,92
91,114
92,93
92,115
93,94
93,116
94,117
95,96
95,106
96,97
96,108
97,98
97,143
97,109
98,110
99,100
99,124
100,125
101,102
101,118
102,103
102,119
103,104
103,120
104,105
104,121
105,122
106,107
106,126
107,108
107,127
108,109
108,128
109,110
109,129
110,111
110,130
111,112
111,131
112,113
112,132
113,114
113,133
114,115
114,134
115,116
115,135
116,117
116,136
117,137
118,119
119,120
120,121
121,122
122,123
123,124
124,125
126,127
127,128
128,129
129,130
130,131
131,132
132,133
133,134
133,138
134,135
134,139
135,136
135,140
136,137
136,141
137,142
138,139
139,140
140,141
141,142
143,144
