Source,Target
0,1
0,31
1,2
1,32
2,3
2,33
3,4
3,15
4,5
4,16
5,6
5,20
6,7
6,28
7,8
7,17
8,9
8,13
9,10
9,14
10,11
10,23
11,12
11,24
12,25
13,14
13,18
14,21
15,16
15,35
16,19
17,18
17,30
18,59
19,20
19,51
20,26
21,22
21,60
22,23
22,37
23,24
23,38
24,25
25,64
26,27
26,41
27,28
27,42
28,29
28,55
29,30
29,39
30,40
31,32
31,46
32,33
33,34
33,43
34,35
34,44
35,50
36,37
36,62
37,38
38,63
39,40
39,57
40,58
41,42
41,52
42,53
43,44
43,47
44,45
45,48
46,47
46,69
47,48
47,70
48,49
49,50
49,72
50,51
50,73
51,52
52,53
52,74
53,54
54,55
54,76
55,56
55,77
56,57
56,78
57,58
58,59
58,80
59,60
60,61
60,81
61,62
61,65
62,63
63,64
63,67
64,68
65,66
65,81
66,67
66,92
67,68
67,93
68,94
69,70
69,82
70,71
70,83
71,72
71,84
72,73
73,74
73,85
74,75
74,86
75,76
75,87
76,77
77,78
77,88
78,79
79,80
79,89
80,81
80,90
81,91
82,83
83,84
84,85
85,86
86,87
87,88
88,89
89,90
90,91
91,92
92,93
93,94
