Source,Target
0,1
0,11
1,4
2,3
2,13
3,9
4,5
4,17
5,6
5,19
6,7
6,20
7,8
7,21
8,24
9,10
9,39
10,11
10,47
11,34
12,13
12,16
12,28
13,30
14,15
14,25
15,16
15,26
16,27
17,18
17,35
18,19
18,36
19,20
19,51
20,21
20,52
21,22
21,53
22,23
22,31
23,24
23,32
24,33
25,26
25,40
26,27
26,41
27,28
27,42
28,29
28,43
29,30
29,37
30,38
31,32
31,54
32,33
33,55
34,35
34,48
35,36
35,49
36,50
37,38
37,44
38,39
38,45
39,46
40,41
40,61
41,42
41,62
42,43
42,63
43,44
43,64
44,45
45,46
45,66
46,47
46,67
47,48
47,68
48,49
48,69
49,50
49,71
50,51
51,52
51,57
52,53
52,58
53,54
53,59
54,55
55,60
56,57
56,71
56,74
57,58
57,89
58,59
58,90
59,60
59,91
60,92
61,62
61,77
62,63
62,78
63,64
63,79
64,65
64,80
65,66
65,75
66,67
66,76
67,68
67,83
68,69
68,84
69,70
69,85
70,71
70,72
71,73
72,73
72,86
73,74
73,87
74,88
75,76
75,81
76,82
77,78
77,111
78,79
78,112
79,80
79,113
80,81
80,108
81,82
81,96
82,83
82,97
83,84
83,106
84,85
84,107
85,86
85,103
86,87
86,93
87,88
87,94
88,89
88,95
89,90
89,102
90,91
90,100
91,92
91,98
92,99
93,94
93,104
94,95
94,105
95,101
96,97
96,109
97,110
98,99
98,100
101,102
101,105
103,104
103,107
104,105
106,107
106,110
108,109
108,113
109,110
111,112
112,113
