Source,Target
0,1
0,22
1,2
1,25
2,3
2,27
3,4
3,28
4,5
4,20
5,6
5,21
6,7
6,12
7,8
7,13
8,9
8,14
9,10
9,15
10,11
10,16
11,17
12,13
12,21
12,33
13,14
13,35
14,15
14,36
15,16
15,37
16,17
16,39
17,18
18,61
19,20
19,30
20,21
20,55
21,32
22,23
22,40
23,24
23,41
24,25
24,43
25,26
25,44
26,27
26,45
27,28
27,47
28,29
29,30
29,48
30,31
31,48
31,54
32,33
32,56
33,34
34,35
34,57
35,36
36,37
36,58
37,38
38,39
38,59
40,41
40,49
41,42
42,43
42,50
43,44
44,45
45,46
46,47
46,52
47,48
48,53
49,50
49,73
50,51
50,74
51,52
51,75
52,53
52,76
53,54
53,65
54,55
55,56
56,57
56,68
57,58
57,70
58,59
58,71
59,60
60,61
60,62
61,64
62,63
62,72
63,64
63,80
64,81
65,66
65,77
66,67
66,78
67,68
67,83
68,69
69,70
69,85
70,71
71,72
71,86
72,79
73,74
73,88
74,75
75,76
75,89
76,77
77,78
77,90
78,82
79,80
79,87
80,81
82,83
82,91
83,84
84,85
85,86
86,87
88,89
89,90
90,91
