Source,Target
0,1
0,16
1,17
2,3
2,5
3,4
3,6
4,7
5,6
5,23
6,7
6,24
7,8
7,25
8,9
8,26
9,10
9,27
10,11
10,28
11,12
11,29
12,13
12,41
13,14
13,18
14,15
14,19
15,16
15,20
16,17
16,21
17,22
18,19
18,42
19,20
19,30
20,21
20,31
21,22
21,32
22,33
23,24
23,34
24,25
24,35
25,26
25,36
26,27
26,37
27,28
27,38
28,29
28,39
29,40
30,31
30,42
30,46
31,32
31,48
32,33
32,55
33,56
34,35
34,57
35,36
35,49
36,37
36,51
37,38
37,61
38,39
38,62
39,40
39,63
40,41
40,43
41,42
41,44
42,45
43,44
43,64
44,45
45,65
46,47
46,52
47,48
47,53
48,54
49,50
49,58
50,51
50,59
51,60
52,53
52,65
53,54
54,55
55,56
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
