Source,Target
0,1
0,24
1,2
1,25
2,3
2,26
3,4
3,22
4,5
4,13
5,6
5,14
6,7
6,21
7,8
7,15
8,9
8,11
9,10
9,12
10,19
11,12
11,16
12,17
13,14
13,23
14,20
15,16
15,32
16,17
16,43
17,18
18,19
18,44
19,45
20,21
20,30
21,31
22,23
22,28
23,29
24,25
24,33
25,26
26,27
27,28
27,36
28,29
28,38
29,30
30,31
31,32
31,39
32,41
33,34
33,58
34,35
34,59
35,36
35,62
36,37
36,48
37,38
37,49
38,39
38,56
39,40
39,57
40,41
40,50
41,42
41,46
42,43
42,47
43,44
43,53
44,45
44,55
46,47
46,51
47,52
48,49
48,63
49,64
50,51
50,57
50,65
51,52
52,53
52,67
53,54
53,68
54,55
54,69
55,70
56,57
56,72
57,71
58,59
58,75
59,60
60,61
60,77
61,62
61,78
62,63
62,79
63,64
63,80
64,81
65,66
65,96
66,67
66,82
67,68
67,83
68,69
68,99
69,70
70,100
71,74
71,95
72,73
72,86
73,74
73,93
74,94
75,76
75,87
76,77
76,88
77,78
78,79
79,80
79,89
80,81
80,84
81,85
82,83
82,97
83,98
84,85
84,90
85,91
86,92
87,88
87,117
88,89
89,90
90,91
90,102
91,92
92,93
92,103
93,94
94,95
95,96
95,106
96,97
97,98
97,107
98,99
99,100
99,109
100,101
100,111
101,112
102,103
102,119
103,104
103,115
104,105
104,116
105,106
105,113
106,107
106,114
107,108
108,109
108,131
109,110
109,120
110,111
110,121
111,112
112,134
113,114
113,123
114,130
115,116
115,127
116,122
117,118
117,124
118,119
118,125
119,126
120,121
120,132
121,133
122,123
122,128
123,129
124,125
125,126
126,127
127,128
128,129
129,130
130,131
131,132
132,133
133,134
