x,y,column
327,47,0
228,47,0
517,47,0
417,47,0
877,47,0
778,47,0
1067,47,0
968,47,0
327,89,1
228,89,1
122,89,1
623,89,1
517,89,1
417,89,1
1172,89,1
1067,89,1
968,89,1
877,89,1
778,89,1
673,89,1
417,109,1
327,109,1
968,109,1
877,109,1
327,213,0
228,213,1
190,213,0
122,213,0
623,213,0
555,213,0
517,213,1
417,213,0
877,213,0
778,213,1
741,213,0
673,213,0
1172,213,0
1105,213,0
1067,213,1
968,213,0
1197,316,1
1172,316,1
1105,316,1
1067,316,0
968,316,1
922,316,0
877,316,1
778,316,0
741,316,1
673,316,0
648,316,1
623,316,0
555,316,1
517,316,0
417,316,1
372,316,0
327,316,1
228,316,0
190,316,1
122,316,1
97,316,1
228,377,1
190,377,0
97,377,0
778,377,1
741,377,0
648,377,0
555,377,0
517,377,1
1197,377,0
1105,377,0
1067,377,1
517,522,1
372,522,1
228,522,1
97,522,1
1197,522,1
1067,522,1
922,522,1
778,522,1
648,522,1
517,573,0
372,573,0
228,573,0
1067,573,0
922,573,0
778,573,0
