x,y,column
279,152,1
229,152,1
712,152,1
660,152,1
561,152,1
1044,152,1
994,152,1
229,176,1
129,176,1
1144,176,1
1044,176,1
335,204,1
279,204,1
229,204,1
712,204,1
660,204,1
561,204,1
1044,204,1
994,204,1
938,204,1
229,233,1
153,233,1
129,233,1
1144,233,1
1120,233,1
1044,233,1
335,254,1
305,254,1
712,254,1
636,254,0
561,254,1
968,254,1
938,254,1
153,289,1
65,289,1
18,289,1
305,289,1
561,289,1
433,289,1
712,289,1
968,289,1
840,289,1
1255,289,1
1208,289,1
1120,289,1
153,349,1
86,349,1
65,349,1
18,349,0
561,349,1
501,349,0
433,349,1
364,349,0
305,349,1
968,349,1
908,349,0
840,349,1
771,349,0
712,349,1
1255,349,0
1208,349,1
1187,349,1
1120,349,1
153,446,1
86,446,1
18,446,1
561,446,1
501,446,0
433,446,1
364,446,0
305,446,1
968,446,1
908,446,0
840,446,1
771,446,0
712,446,1
1255,446,1
1187,446,1
1120,446,1
305,477,1
247,477,1
229,477,0
153,477,1
712,477,1
636,477,0
561,477,1
1120,477,1
1044,477,0
968,477,1
