x,y,column
124,156,0
56,156,1
277,156,0
188,156,1
451,156,0
364,156,1
625,156,0
538,156,1
798,156,0
712,156,1
885,156,1
974,156,1
1233,156,1
1145,156,0
1059,156,1
1233,245,0
1145,245,0
1059,245,0
625,290,0
538,290,1
451,290,0
364,290,1
277,290,0
188,290,1
124,290,0
56,290,1
885,290,1
798,290,0
712,290,1
974,290,1
1233,290,1
1145,290,0
1059,290,1
625,346,0
538,346,1
451,346,0
364,346,1
277,346,0
188,346,1
56,346,1
1233,346,1
1145,346,0
1059,346,1
974,346,0
885,346,1
798,346,0
712,346,1
188,406,1
56,406,1
26,406,1
625,488,0
538,488,1
451,488,0
364,488,1
277,488,0
213,488,0
188,488,1
26,488,1
798,488,0
712,488,1
974,488,0
885,488,1
1233,488,1
1145,488,0
1059,488,1
213,517,0
188,517,0
712,517,0
538,517,0
364,517,0
