x,y,column
509,33,0
461,33,1
404,33,1
338,33,0
264,33,0
229,33,1
404,65,0
338,65,0
461,93,0
404,93,0
338,93,0
264,93,0
229,93,0
264,123,0
229,123,0
509,160,0
461,160,1
404,160,1
355,160,0
338,160,0
291,160,0
264,160,0
229,160,1
509,234,0
461,234,0
404,234,0
355,234,0
291,234,0
229,234,0
839,318,0
774,318,1
669,318,0
634,318,1
561,318,0
509,318,0
461,318,1
404,318,0
355,318,0
291,318,0
264,318,0
229,318,1
1029,318,1
958,318,0
900,318,1
461,370,0
404,370,1
355,370,0
309,370,0
264,370,1
774,370,0
712,370,0
669,370,0
634,370,0
561,370,1
509,370,1
712,423,0
669,423,0
634,423,1
561,423,0
839,423,0
774,423,1
1029,423,1
958,423,0
900,423,1
561,440,0
509,440,0
900,467,0
774,467,0
634,467,0
1029,467,0
958,467,0
900,512,0
774,512,0
634,512,0
461,556,0
404,556,0
355,556,0
309,556,0
264,556,1
509,556,1
774,556,1
634,556,1
561,556,1
1029,556,1
958,556,0
900,556,1
561,607,0
509,607,0
461,607,0
404,607,0
355,607,0
309,607,0
264,607,0
774,274,0
774,252,1
669,284,0
631,162,1
588,67,0
633,286,1
751,245,0
697,237,0
631,232,0
659,202,0
630,181,0
614,159,1
589,105,0
582,36,1
