Source,Target
0,1
0,3
0,21
1,22
2,3
2,5
2,19
3,20
4,5
4,7
4,17
5,18
6,7
6,10
6,15
7,16
8,9
8,12
9,10
9,13
10,14
11,12
11,33
12,13
12,34
13,14
13,36
14,15
14,24
15,16
15,26
16,17
16,32
17,18
17,44
18,19
18,46
19,20
19,27
20,21
20,29
21,22
21,52
22,23
22,54
23,55
24,25
24,38
25,26
25,39
26,30
27,28
27,48
28,29
28,49
29,50
30,31
30,40
31,32
31,41
32,42
33,34
33,61
34,35
34,62
35,36
35,63
36,37
36,64
37,38
37,65
38,39
38,66
39,40
39,67
40,41
40,58
41,42
41,59
42,43
42,70
43,44
43,71
44,45
44,72
45,46
45,73
46,47
46,74
47,48
47,75
48,49
48,56
49,50
49,57
50,51
50,78
51,52
51,79
52,53
52,80
53,54
53,81
54,55
54,82
55,83
56,57
56,76
57,77
58,59
58,68
59,69
60,61
60,102
61,62
61,85
62,63
62,86
63,64
64,65
64,87
65,66
66,67
66,89
67,68
68,69
68,90
69,70
70,71
70,91
71,72
72,73
72,92
73,74
74,75
74,93
75,76
76,77
76,94
77,78
78,79
78,95
79,80
80,81
80,96
81,82
82,83
82,97
83,84
83,98
84,99
85,86
85,102
85,113
86,87
87,88
88,89
88,120
89,90
89,121
90,91
91,92
91,109
92,93
92,110
93,94
93,111
94,95
95,96
95,103
96,97
96,104
97,98
97,105
98,99
98,106
99,100
99,107
100,108
101,102
101,112
103,104
103,114
104,105
104,115
105,106
105,116
106,107
106,117
107,108
107,118
108,119
109,110
110,111
112,113
112,122
113,123
114,115
114,124
115,116
115,125
116,117
116,126
117,118
117,127
118,119
118,128
119,129
120,121
121,142
122,123
122,136
124,125
124,133
125,126
125,134
126,127
126,135
127,128
127,130
128,129
128,131
129,132
130,131
130,135
130,156
131,132
131,157
132,158
133,134
133,153
134,135
134,154
135,155
136,137
136,143
137,138
137,144
138,139
138,146
139,140
139,147
140,141
140,148
141,142
141,149
142,150
143,144
143,170
144,145
145,146
145,171
146,147
146,172
147,148
147,173
148,149
148,167
149,150
149,168
150,151
150,169
151,152
151,166
152,153
152,165
153,154
153,164
154,155
154,162
155,156
155,163
156,157
156,159
157,158
157,160
158,161
159,160
159,163
160,161
162,163
162,164
164,165
165,166
166,169
167,168
167,173
168,169
170,171
171,172
172,173
