Source,Target
0,1
0,19
1,2
1,21
2,22
3,4
3,6
4,5
4,7
5,8
6,7
6,23
7,8
7,24
8,9
8,25
9,10
9,26
10,11
10,32
11,12
11,33
12,13
12,34
13,14
13,35
14,15
14,36
15,16
15,37
16,17
16,38
17,18
17,39
18,19
18,40
19,20
19,27
20,21
20,28
21,22
21,29
22,55
23,24
24,25
24,30
25,26
26,31
27,28
27,52
28,29
28,53
29,54
30,31
30,41
31,32
31,42
32,33
32,43
33,34
33,44
34,35
34,45
35,36
35,46
36,37
36,47
37,38
37,48
38,39
38,49
39,40
39,50
40,51
41,42
41,56
42,43
43,44
43,58
44,45
45,46
45,60
46,47
47,48
47,62
48,49
49,50
49,64
50,51
51,52
51,66
52,53
52,67
53,54
54,55
54,69
56,57
56,78
57,58
57,79
58,59
58,80
59,60
59,81
60,61
60,82
61,62
61,91
62,63
62,70
63,64
63,71
64,65
64,75
65,66
65,76
66,67
66,77
67,68
67,72
68,69
68,73
69,74
70,71
70,92
71,93
72,73
72,85
73,74
73,83
74,84
75,76
75,94
76,77
76,95
77,96
78,79
78,86
79,80
79,87
80,81
80,88
81,82
81,89
82,90
83,84
83,85
85,96
86,87
87,88
88,89
89,90
90,91
91,92
91,97
92,93
92,98
93,94
94,95
95,96
97,98
