Source,Target
0,1
0,18
1,2
1,19
2,20
3,4
3,12
4,5
4,13
5,14
6,7
6,38
7,8
7,39
8,9
8,40
9,10
9,41
10,11
10,42
11,12
11,43
12,13
12,44
13,14
13,30
14,15
14,32
15,16
15,33
16,17
16,34
17,18
17,35
18,19
18,36
19,20
19,37
20,21
20,25
21,22
21,26
22,23
22,27
23,24
23,28
24,29
25,26
25,60
26,27
26,61
27,28
27,62
28,29
28,63
29,64
30,31
30,52
31,32
32,33
32,53
33,34
33,54
34,35
34,55
35,36
35,57
36,37
36,58
37,59
38,39
38,45
39,40
39,46
40,41
40,47
41,42
41,48
42,43
42,49
43,44
43,50
44,51
45,46
45,65
46,47
46,66
47,48
47,67
48,49
48,68
49,50
49,69
50,51
50,70
51,52
51,71
52,53
53,54
53,72
54,55
54,73
55,56
55,74
56,57
56,75
57,58
58,59
58,76
59,60
60,61
60,77
61,62
61,78
62,63
62,79
63,64
64,80
65,66
65,81
66,67
66,82
67,68
67,83
68,69
68,84
69,70
69,85
70,71
70,86
71,72
71,87
72,73
72,88
73,74
73,89
74,75
74,90
75,76
75,91
76,77
76,92
77,78
77,93
78,79
78,94
79,80
79,95
80,96
81,82
81,97
82,83
82,98
83,84
83,99
84,85
84,100
85,86
85,101
86,87
86,102
87,88
87,103
88,89
88,104
89,90
89,105
90,91
90,106
91,92
91,107
92,93
92,108
93,94
93,109
94,95
94,110
95,96
95,111
96,112
97,98
97,121
98,99
98,122
99,100
99,123
100,101
100,127
101,102
101,113
102,103
103,104
103,114
104,105
104,115
105,106
106,107
106,116
107,108
108,109
108,117
109,110
109,118
110,111
111,112
111,119
112,120
113,114
113,128
114,115
114,129
115,116
115,130
116,117
116,131
117,118
117,132
118,119
118,133
119,120
119,134
120,135
121,122
121,124
122,123
122,125
123,126
124,125
125,126
126,127
127,128
128,129
129,130
130,131
131,132
132,133
133,134
134,135
