Source,Target
0,1
0,9
0,41
1,19
2,3
2,15
2,33
3,4
3,34
4,5
4,35
5,6
5,36
6,7
6,37
7,8
7,38
8,9
8,39
9,40
10,11
10,18
10,27
11,12
11,28
12,13
12,29
13,14
13,30
14,15
14,31
15,32
16,17
16,22
17,18
17,25
18,26
19,20
19,42
20,43
21,22
21,23
22,24
23,24
23,44
24,25
24,45
25,26
25,46
26,27
26,47
27,28
27,48
28,29
28,49
29,30
29,50
30,31
30,51
31,32
31,52
32,33
32,53
33,34
33,54
34,35
34,55
35,36
35,56
36,37
36,57
37,38
37,58
38,39
38,59
39,40
39,60
40,41
40,61
41,42
41,62
42,43
42,63
43,64
44,45
45,46
45,66
46,47
46,67
47,48
47,68
48,49
48,70
49,50
49,72
50,51
50,73
51,52
51,74
52,53
52,75
53,54
53,76
54,55
54,77
55,56
55,78
56,57
56,79
57,58
57,80
58,59
58,81
59,60
59,82
60,61
60,83
61,62
61,84
62,63
62,86
63,64
63,87
65,66
65,89
66,67
66,90
67,68
67,91
68,69
68,92
69,70
69,93
70,71
71,72
71,94
72,73
72,95
73,74
73,96
74,75
74,97
75,76
75,98
76,77
76,99
77,78
77,100
78,79
78,101
79,80
79,102
80,81
80,103
81,82
81,104
82,83
82,105
83,84
83,106
84,85
84,107
85,86
85,108
86,87
86,109
87,88
87,110
88,111
89,90
89,118
90,91
90,119
91,92
91,136
92,93
92,114
93,94
93,115
94,95
94,116
95,96
95,117
96,97
96,141
97,98
97,134
98,99
98,132
99,100
99,133
100,101
100,124
101,102
101,125
102,103
102,126
103,104
103,127
104,105
104,128
105,106
105,129
106,107
106,130
107,108
107,131
108,109
109,110
109,123
110,111
110,112
111,113
112,113
112,122
114,115
114,120
115,116
115,121
116,117
116,139
117,140
118,119
119,135
120,121
120,137
121,138
122,123
123,131
124,125
124,133
125,126
126,127
127,128
128,129
129,130
130,131
132,133
132,134
134,141
135,136
136,137
137,138
138,139
139,140
140,141
