x,y,column
375,17,1
314,17,0
242,17,1
1037,17,1
375,72,0
331,72,0
314,72,0
288,72,0
242,72,0
1037,215,1
991,215,0
948,215,0
903,215,1
854,215,0
813,215,0
771,215,1
738,215,0
705,215,0
672,215,0
639,215,1
590,215,0
549,215,0
507,215,1
474,215,0
441,215,0
408,215,0
375,215,1
331,215,0
288,215,0
242,215,1
1037,314,0
991,314,0
948,314,0
903,314,0
854,314,0
813,314,0
771,314,0
738,314,0
705,314,0
672,314,0
639,314,0
590,314,0
549,314,0
507,314,0
474,314,0
441,314,0
408,314,0
375,314,0
331,314,0
288,314,0
242,314,0
1037,413,1
991,413,0
948,413,0
903,413,1
854,413,0
813,413,0
771,413,1
738,413,0
705,413,0
672,413,0
639,413,1
590,413,0
549,413,0
507,413,1
474,413,0
441,413,0
408,413,0
375,413,1
331,413,0
288,413,0
242,413,1
507,479,0
474,479,0
441,479,0
408,479,0
375,479,0
903,479,0
854,479,0
813,479,0
771,479,0
590,611,0
549,611,0
507,611,1
474,611,0
441,611,0
408,611,0
375,611,1
331,611,0
288,611,0
242,611,1
854,611,0
813,611,0
771,611,1
738,611,0
705,611,0
672,611,0
639,611,1
1037,611,1
991,611,0
948,611,0
903,611,1
