Source,Target
0,1
0,12
1,2
1,13
2,3
2,14
3,4
3,15
4,5
4,44
5,6
5,45
6,7
6,9
7,8
7,10
8,11
9,10
9,46
10,11
10,47
11,48
12,13
12,18
13,14
13,19
14,15
14,16
15,17
16,17
16,20
17,21
18,19
18,40
19,20
19,41
20,21
20,42
21,43
22,23
22,77
23,24
23,78
24,25
24,79
25,26
25,80
26,27
26,81
27,28
27,82
28,29
28,83
29,30
29,84
30,31
30,85
31,32
31,51
32,33
32,52
33,34
33,58
34,35
34,59
35,36
35,63
36,37
36,64
37,38
37,65
38,39
38,66
39,40
39,67
40,41
40,68
41,42
41,49
42,43
42,50
43,44
43,71
44,45
44,72
45,46
45,73
46,47
46,74
47,48
47,75
48,76
49,50
49,53
50,54
51,52
51,55
52,57
53,54
53,69
54,70
55,56
55,86
56,57
56,87
57,58
57,60
58,59
58,61
59,62
60,61
60,87
60,98
61,62
61,99
62,63
62,100
63,64
63,101
64,65
64,102
65,66
65,103
66,67
66,104
67,68
67,105
68,69
68,106
69,70
69,107
70,71
70,108
71,72
71,109
72,73
72,110
73,74
73,111
74,75
74,112
75,76
75,138
76,139
77,78
77,88
78,79
78,89
79,80
79,90
80,81
80,91
81,82
81,92
82,83
82,93
83,84
83,94
84,85
84,95
85,86
85,96
86,87
86,97
88,89
88,113
89,90
89,114
90,91
90,115
91,92
91,116
92,93
92,117
93,94
93,118
94,95
94,119
95,96
95,120
96,97
96,121
97,98
97,122
98,99
98,123
99,100
99,124
100,101
100,125
101,102
101,126
102,103
102,127
103,104
103,128
104,105
104,129
105,106
105,130
106,107
106,131
107,108
107,132
108,109
108,133
109,110
109,134
110,111
110,135
111,112
111,136
112,137
113,114
114,115
115,116
116,117
117,118
118,119
119,120
119,140
120,121
121,122
122,123
122,141
123,124
124,125
125,126
125,142
126,127
127,128
128,129
128,143
129,130
130,131
131,132
131,144
132,133
133,134
134,135
134,145
135,136
136,137
137,138
137,146
138,139
139,147
140,141
140,148
141,142
141,149
142,143
142,150
143,144
143,151
144,145
144,152
145,146
145,153
146,147
146,154
147,155
148,149
148,156
149,150
149,157
150,151
150,158
151,152
151,159
152,153
152,160
153,154
153,161
154,155
154,162
155,163
156,157
157,158
158,159
159,160
160,161
161,162
162,163
