x,y,column
734,23,0
683,23,0
1054,23,1
973,23,0
882,23,1
807,23,1
512,95,0
416,95,0
315,95,0
218,95,0
807,95,0
734,95,0
683,95,0
614,95,0
1054,121,0
973,121,0
882,121,0
807,121,0
807,168,1
734,168,0
683,168,0
614,168,1
512,168,0
416,168,1
315,168,0
263,168,0
218,168,1
315,191,0
263,191,0
218,191,0
1054,220,1
973,220,0
882,220,1
807,220,0
807,259,0
734,259,0
683,259,0
614,259,0
512,259,0
416,259,0
315,259,0
218,259,0
1054,319,0
973,319,0
882,319,0
807,319,0
807,347,1
734,347,0
710,347,0
683,347,0
614,347,1
512,347,0
416,347,1
315,347,0
218,347,1
1054,417,1
973,417,0
882,417,1
807,417,1
710,417,0
614,417,1
512,417,0
416,417,1
315,417,0
218,417,1
807,475,0
710,475,0
614,475,0
512,475,0
416,475,0
315,475,0
218,475,0
1054,506,0
973,506,0
882,506,0
807,506,0
416,541,0
315,541,0
218,541,0
807,601,1
710,601,0
614,601,1
512,601,0
416,601,1
315,601,0
218,601,1
1054,601,0
973,601,0
882,601,0
