Source,Target
0,1
0,6
1,2
1,8
2,3
2,11
3,13
4,5
4,28
5,6
5,29
6,7
6,31
7,8
7,32
8,9
8,23
9,10
9,16
10,11
10,17
11,12
11,27
12,13
12,18
13,14
13,19
14,15
14,21
15,22
16,17
16,24
17,26
18,19
18,33
19,20
20,21
20,35
21,22
22,47
23,24
23,39
24,25
24,41
25,26
25,42
26,27
27,43
28,29
28,48
29,30
30,31
30,36
31,32
32,38
33,34
33,44
34,35
34,45
35,46
36,37
36,49
37,38
37,50
38,51
39,40
39,52
40,41
40,54
41,42
41,55
42,56
43,44
43,57
44,45
44,62
45,46
45,63
46,47
48,49
49,50
50,51
50,64
51,52
51,65
52,53
53,54
53,68
54,55
55,56
56,57
57,59
58,59
58,71
59,60
60,61
60,73
61,62
61,74
62,63
62,75
64,65
65,66
66,67
66,77
67,68
67,78
68,69
69,70
70,71
70,81
71,83
72,73
72,84
73,74
73,85
74,75
74,87
75,89
76,77
76,94
77,78
77,96
78,79
79,80
80,81
80,97
81,82
82,83
82,107
83,84
84,85
84,86
86,87
86,108
87,88
88,89
88,98
89,90
89,99
90,91
90,100
91,101
92,93
93,94
93,102
94,95
94,103
95,96
95,104
96,97
97,106
98,99
98,109
99,100
100,101
100,111
102,103
102,112
103,104
104,105
105,106
105,113
106,107
106,114
107,108
107,115
108,109
108,116
109,110
110,111
112,113
114,115
115,116
