Source,Target
0,1
0,11
1,2
1,13
2,3
2,14
3,4
3,15
4,5
4,16
5,6
5,18
6,7
6,19
7,8
7,20
8,22
9,10
9,23
10,11
10,25
11,12
12,13
12,28
13,14
13,39
14,15
14,41
15,16
15,42
16,17
16,43
17,18
17,45
18,19
18,46
19,20
19,29
20,21
20,30
21,22
21,31
22,33
23,24
23,49
24,25
24,50
25,26
25,34
26,27
26,36
27,28
27,37
28,38
29,30
29,47
29,62
30,31
30,63
31,32
32,33
33,64
34,35
34,51
35,36
35,52
36,37
37,38
38,39
38,53
39,40
39,54
40,41
40,55
41,42
41,48
42,43
42,57
43,44
43,58
44,45
44,59
45,46
46,47
46,60
47,61
48,55
48,56
49,50
50,51
51,52
52,53
53,54
54,55
56,57
57,58
58,59
59,60
60,61
61,62
62,63
63,64
