Source,Target
0,1
0,11
1,12
2,3
2,14
3,4
3,15
4,5
4,16
5,10
6,7
6,13
6,22
7,8
7,23
8,9
8,24
9,26
10,11
10,17
11,12
11,19
12,13
12,20
13,21
14,15
14,30
15,16
15,31
16,17
16,32
17,18
18,19
18,33
19,20
19,35
20,21
20,36
21,22
21,37
22,23
22,38
23,24
23,39
24,25
24,27
25,26
25,28
26,29
27,28
27,40
28,29
29,41
30,31
30,42
31,32
31,43
32,33
32,44
33,34
34,35
34,45
35,36
35,47
36,37
36,49
37,38
37,50
38,39
38,51
39,40
39,52
40,41
40,53
41,54
42,43
42,55
43,44
43,56
44,45
44,57
45,46
46,47
46,58
47,48
48,49
48,59
49,50
50,51
50,60
51,52
51,61
52,53
52,62
53,54
53,63
54,64
55,56
55,72
56,57
56,73
57,58
57,74
58,59
58,65
59,60
59,66
60,61
60,67
61,62
61,68
62,63
62,69
63,64
63,70
64,71
65,66
65,75
66,67
66,80
67,68
67,81
68,69
68,82
69,70
69,76
70,71
70,77
71,78
72,73
72,86
73,74
73,87
74,75
74,88
75,79
76,77
76,83
77,78
77,84
78,85
79,80
80,81
81,82
82,83
83,84
84,85
86,87
87,88
