Source,Target
0,1
0,7
1,8
2,3
2,11
3,12
4,5
4,14
5,10
6,7
6,17
7,8
7,18
8,9
8,24
9,26
10,11
10,22
11,12
11,23
12,15
13,14
13,19
14,20
15,16
15,29
16,17
16,30
17,18
17,27
18,28
19,20
19,40
20,21
21,22
21,31
22,23
23,33
24,25
24,36
25,26
25,38
26,39
27,28
27,47
28,34
29,30
29,46
30,50
31,32
31,41
32,33
32,42
33,44
34,35
34,48
35,36
35,55
36,37
37,38
37,58
38,39
39,59
40,41
41,42
42,43
43,44
43,60
44,45
45,46
45,61
46,49
47,48
47,53
48,54
49,50
49,51
50,52
51,52
51,67
52,53
53,54
54,55
55,56
56,57
56,70
57,58
57,71
58,59
59,73
60,61
60,64
61,66
62,63
62,93
63,64
63,80
64,65
65,66
65,81
66,67
67,68
67,77
68,69
68,79
69,70
69,86
70,71
70,88
71,72
72,73
72,75
73,74
73,76
74,85
75,76
75,82
76,83
77,78
77,89
78,79
78,90
79,91
80,81
80,95
81,96
82,83
82,97
83,84
84,85
84,98
85,99
86,87
87,88
87,107
88,108
89,90
89,104
90,91
90,105
91,92
92,106
93,94
93,100
94,95
94,101
95,96
96,103
97,98
97,109
98,99
98,112
100,101
101,102
102,103
103,104
103,115
104,105
104,116
105,106
106,107
106,113
107,108
107,114
108,109
108,110
109,111
110,111
111,112
113,114
115,116
