Source,Target
0,1
0,12
1,7
2,3
2,14
3,4
3,15
4,16
5,6
5,10
6,18
7,8
7,13
8,22
9,10
9,23
10,17
11,12
11,26
12,13
13,20
14,15
14,28
15,16
16,30
17,18
17,25
18,19
19,32
20,21
20,81
21,22
21,33
23,24
24,25
24,44
25,87
26,27
27,36
28,29
28,39
29,30
29,84
30,37
31,32
31,40
33,34
33,45
34,35
34,47
35,48
36,38
36,53
37,38
37,49
38,51
39,41
39,58
40,41
40,54
41,56
42,43
42,59
43,44
43,60
44,62
45,46
45,63
46,47
46,64
47,48
48,65
49,50
49,66
50,51
50,67
51,52
51,68
52,53
52,69
53,70
54,55
54,71
55,56
55,72
56,57
56,73
57,58
57,74
58,75
59,60
59,76
60,61
61,62
61,77
62,78
63,64
63,82
64,65
66,67
66,85
67,68
68,69
69,70
70,79
71,72
71,88
72,73
73,74
74,75
75,83
76,77
77,78
78,86
79,80
80,81
81,82
83,84
84,85
86,87
87,88
