Source,Target
0,1
0,18
1,19
2,3
2,4
3,5
4,5
4,23
5,6
5,24
6,7
6,25
7,8
7,26
8,9
8,27
9,10
9,28
10,11
10,29
11,12
11,30
12,13
12,31
13,14
13,32
14,15
14,33
15,16
15,34
16,17
16,35
17,18
17,36
18,19
18,37
19,20
19,38
20,21
20,39
21,22
21,40
22,41
23,24
23,51
24,25
24,52
25,26
25,53
26,27
26,54
27,28
27,45
28,29
28,46
29,30
29,47
30,31
30,58
31,32
31,59
32,33
32,60
33,34
33,61
34,35
34,62
35,36
35,63
36,37
36,64
37,38
37,65
38,39
38,42
39,40
39,43
40,41
41,44
42,43
42,66
43,44
43,67
44,68
45,46
45,48
46,47
46,49
47,50
48,49
48,55
49,50
49,56
50,57
51,52
52,53
53,54
54,55
55,56
56,57
57,58
58,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
