x,y,column
1250,132,1
1156,132,1
1087,132,1
1156,190,0
1087,190,0
1250,224,1
1156,224,1
1087,224,1
1010,224,0
935,224,1
861,224,0
786,224,0
713,224,1
638,224,0
563,224,0
491,224,1
387,224,1
326,224,0
264,224,0
203,224,1
122,224,0
24,224,1
387,288,0
326,288,0
264,288,0
203,288,0
122,288,0
24,288,0
1250,288,0
1156,288,0
1087,288,0
1010,288,0
935,288,0
861,288,0
786,288,0
713,288,0
638,288,0
563,288,0
491,288,0
387,351,0
326,351,0
264,351,0
203,351,0
122,351,0
24,351,0
1250,351,0
1156,351,0
1087,351,0
1010,351,0
935,351,0
861,351,0
786,351,0
713,351,0
638,351,0
563,351,0
491,351,0
491,386,0
387,386,0
1250,410,1
1156,410,1
1087,410,0
1010,410,0
935,410,1
861,410,0
786,410,0
713,410,1
638,410,0
563,410,0
491,410,1
387,410,1
326,410,0
264,410,0
203,410,1
122,410,0
24,410,1
1250,499,1
1156,499,1
1087,499,0
1010,499,0
935,499,1
861,499,0
786,499,0
713,499,1
638,499,0
563,499,0
491,499,1
387,499,1
326,499,0
264,499,0
203,499,1
122,499,0
24,499,1
