Source,Target
0,1
0,4
1,2
1,5
2,3
2,6
3,7
4,5
4,9
5,6
5,10
6,7
6,11
7,12
8,9
8,28
9,10
9,29
10,11
11,12
11,20
12,13
13,14
13,21
14,15
14,22
15,16
15,23
16,17
16,24
17,18
17,25
18,19
18,26
19,27
20,21
20,38
21,22
21,36
22,23
22,37
23,24
23,30
24,25
24,31
25,26
25,32
26,27
26,34
27,35
28,29
28,45
29,47
30,31
30,51
31,32
32,33
32,41
33,34
33,42
34,35
34,43
35,44
36,37
36,39
37,40
38,39
38,48
39,40
39,49
40,50
41,42
41,57
42,43
43,44
44,61
45,46
45,52
46,47
46,53
47,48
48,49
48,54
49,50
50,51
50,55
51,56
52,53
52,66
53,54
53,67
54,58
55,56
55,59
56,57
57,60
58,59
58,62
59,60
59,63
60,61
60,64
61,65
62,63
62,68
63,64
64,65
66,67
66,69
67,68
67,70
68,71
69,70
70,71
