x,y,column
202,26,0
139,26,0
72,26,1
392,26,0
328,26,0
266,26,1
590,26,0
518,26,0
455,26,1
775,26,0
706,26,0
645,26,1
963,26,0
891,26,0
836,26,1
1218,26,1
1152,26,0
1088,26,0
1025,26,1
1218,180,0
1152,180,0
1088,180,0
1025,180,0
963,180,0
891,180,0
836,180,0
775,180,0
706,180,0
645,180,0
590,180,0
518,180,0
455,180,0
392,180,0
328,180,0
266,180,0
1218,235,1
1152,235,0
1088,235,0
1025,235,1
963,235,0
891,235,0
836,235,1
775,235,0
706,235,0
645,235,1
590,235,0
518,235,0
455,235,1
392,235,0
328,235,0
266,235,1
202,235,0
139,235,0
72,235,1
518,297,0
455,297,0
706,297,0
645,297,0
836,297,0
775,297,0
963,297,0
891,297,0
590,349,0
518,349,0
706,349,0
645,349,0
836,349,0
775,349,0
1218,391,1
1152,391,0
1088,391,0
1025,391,1
963,391,0
891,391,0
836,391,1
775,391,0
706,391,0
645,391,1
590,391,0
518,391,0
455,391,1
392,391,0
328,391,0
266,391,1
202,391,0
139,391,0
72,391,1
1218,445,0
1152,445,0
1088,445,0
1025,445,0
963,445,0
891,445,0
836,445,0
775,445,0
706,445,0
645,445,0
590,445,0
518,445,0
455,445,0
455,506,0
392,506,0
392,569,0
328,569,0
266,569,0
202,599,0
139,599,0
72,599,1
392,599,0
328,599,0
266,599,1
590,599,0
518,599,0
455,599,1
775,599,0
706,599,0
645,599,1
963,599,0
891,599,0
836,599,1
1218,599,1
1152,599,0
1088,599,0
1025,599,1
