Source,Target
0,1
0,10
1,2
1,11
2,3
2,12
3,4
3,13
4,5
4,14
5,6
5,8
6,7
6,9
7,21
8,9
8,18
9,19
10,11
10,27
11,12
12,13
12,28
13,14
14,15
15,16
15,29
16,17
16,25
17,18
17,26
18,32
19,20
19,22
20,21
20,23
21,24
22,23
22,33
23,24
24,34
25,26
25,30
26,31
27,28
27,35
28,29
28,36
29,30
29,37
30,31
30,38
31,32
32,33
32,39
33,34
33,40
34,41
35,36
35,48
36,37
36,50
37,38
37,52
38,39
38,54
39,40
39,56
40,41
40,42
41,44
42,43
42,45
43,44
43,46
44,47
45,46
45,57
46,47
47,69
48,49
48,58
49,50
49,60
50,51
50,61
51,52
51,62
52,53
52,63
53,54
53,64
54,55
54,65
55,56
55,66
56,57
56,67
57,68
58,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,69
