x,y,column
173,104,0
94,104,0
24,104,0
487,104,0
404,104,0
280,106,0
750,104,0
625,104,0
513,104,0
1064,104,0
952,104,0
877,106,0
1261,104,0
1239,104,0
1179,106,0
173,196,0
118,196,1
95,196,1
24,196,0
801,196,0
750,196,0
625,196,0
513,196,1
487,196,1
404,196,0
280,196,0
1064,196,0
952,196,0
877,196,0
1261,196,0
1239,196,0
1179,196,0
173,217,0
118,217,1
97,217,1
24,217,0
1261,217,0
1239,217,0
1181,217,0
1064,217,0
952,217,0
879,217,0
801,217,0
750,217,0
625,217,0
513,217,1
487,217,1
404,217,0
281,217,0
173,245,0
95,245,0
487,245,0
404,245,0
280,245,0
879,245,0
801,245,0
750,245,0
625,245,0
513,245,0
173,262,0
95,262,0
487,262,0
404,262,0
280,262,0
879,262,0
801,262,0
750,262,0
625,262,0
513,262,0
1064,290,0
952,290,0
879,290,0
1261,290,0
1239,290,0
1181,290,0
1064,365,0
952,365,0
879,365,0
1261,365,0
1239,365,0
1181,365,0
24,387,0
173,387,0
93,387,0
487,387,0
404,387,0
280,387,0
879,387,0
801,387,0
750,387,0
625,387,0
513,387,0
24,406,0
173,406,0
93,406,0
487,406,0
404,406,0
280,406,0
879,406,0
801,406,0
750,406,0
625,406,0
513,406,0
173,462,0
118,462,1
97,462,1
24,462,0
1261,462,1
1239,462,1
1181,462,0
1064,462,0
952,462,0
876,462,1
858,462,1
801,462,0
750,462,0
625,462,0
513,462,1
487,462,1
404,462,0
280,462,0
1261,482,1
1239,482,1
1181,482,0
1064,482,0
952,482,0
879,482,1
858,482,1
801,482,0
750,482,0
625,482,0
513,482,1
487,482,1
404,482,0
281,482,0
173,482,0
118,482,1
95,482,1
24,482,0
95,544,0
24,544,0
487,544,0
404,544,0
281,544,0
750,544,0
625,544,0
513,544,0
952,544,0
878,544,0
