Source,Target
0,1
0,86
0,87
0,3
1,88
1,7
1,127
2,3
2,5
2,17
3,6
4,5
4,85
4,9
5,86
5,16
6,7
6,10
7,127
7,11
8,9
8,83
8,84
8,14
9,15
10,11
10,18
11,12
11,19
12,127
12,20
12,124
13,14
13,83
13,28
14,15
15,16
15,24
16,17
16,21
17,18
17,22
18,23
19,20
19,27
20,128
21,22
21,25
22,23
23,26
24,25
24,30
25,26
26,27
26,33
27,128
28,29
28,43
29,30
29,44
30,31
30,45
31,32
31,41
32,33
32,42
33,34
33,49
34,35
34,39
35,129
35,40
36,121
36,129
36,125
36,38
37,38
37,129
37,52
38,122
39,40
39,50
40,51
41,42
41,47
42,48
43,44
43,61
44,45
45,46
46,47
46,63
47,48
47,58
48,49
48,59
49,50
49,60
50,51
50,53
51,52
51,54
52,55
53,54
53,60
54,55
54,79
55,56
55,64
56,57
56,65
57,89
57,69
58,59
58,63
58,77
59,60
60,78
61,62
61,71
62,63
62,66
63,67
64,65
64,80
65,68
66,67
66,72
67,76
68,69
68,81
69,82
70,71
70,73
71,72
71,74
72,75
73,74
74,75
75,76
76,77
77,78
78,79
79,80
80,81
81,82
83,84
84,85
85,86
86,87
87,126
88,126
89,122
90,91
90,98
91,92
91,99
92,93
92,100
93,94
93,101
94,95
94,103
95,96
95,104
96,97
96,106
97,107
98,99
98,112
99,100
100,101
100,115
101,102
102,103
102,120
103,104
104,105
104,108
105,106
105,109
106,107
107,111
108,109
108,130
109,110
110,111
110,121
111,122
112,113
112,116
113,114
113,117
114,115
114,118
115,119
116,117
116,126
117,118
118,119
119,120
119,127
120,123
121,122
121,130
123,130
123,124
124,125
124,128
125,130
125,129
128,129
