Source,Target
0,1
0,17
1,2
1,16
2,3
2,15
3,4
3,14
4,5
4,13
5,8
5,12
6,7
6,9
7,8
7,10
8,11
9,10
9,18
10,11
11,12
11,19
12,13
12,20
13,14
13,21
14,15
14,22
15,16
15,23
16,17
16,24
17,25
18,19
18,28
19,20
19,30
20,21
20,31
21,22
21,32
22,23
22,33
23,24
23,34
24,25
24,35
25,27
26,27
26,35
26,45
27,47
28,29
28,36
29,30
29,37
30,31
30,39
31,32
31,40
32,33
32,41
33,34
33,42
34,35
34,43
35,44
36,37
36,66
37,38
38,39
38,52
39,40
39,53
40,41
40,54
41,42
41,55
42,43
42,56
43,44
43,57
44,45
44,48
45,46
46,47
46,49
47,51
48,49
48,58
49,50
50,51
50,58
50,59
51,60
52,53
52,67
53,54
53,68
54,55
54,65
55,56
55,63
56,57
56,64
57,58
57,62
58,61
59,60
59,61
61,62
62,64
63,64
63,65
65,68
66,67
67,68
