x,y,column
1044,23,1
923,23,1
852,23,0
779,23,1
703,23,0
628,23,1
553,23,0
477,23,1
395,23,0
313,23,1
152,23,1
1044,82,0
923,82,0
313,103,0
234,103,0
152,103,0
1119,144,0
1044,144,1
923,144,1
852,144,0
779,144,1
703,144,0
628,144,1
553,144,0
477,144,0
395,144,0
313,144,1
234,144,0
152,144,0
1119,194,0
1044,194,0
923,194,0
1119,244,0
1044,244,0
923,244,0
923,309,0
852,309,0
779,309,1
703,309,0
628,309,1
553,309,0
477,309,1
395,309,0
313,309,1
234,309,0
152,309,0
1119,309,0
1044,309,0
1119,357,0
1044,357,0
923,451,0
852,451,0
779,451,1
703,451,0
628,451,1
553,451,0
477,451,1
395,451,0
313,451,1
234,451,0
152,451,0
1119,511,0
1044,511,0
923,511,0
923,615,1
852,615,0
779,615,1
703,615,0
628,615,1
553,615,0
477,615,1
395,615,0
313,615,1
234,615,0
152,615,1
