x,y,column
795,208,1
710,208,1
678,208,0
614,208,0
582,208,1
498,208,1
1224,238,1
1165,238,0
1117,238,1
1065,238,0
1012,238,1
959,238,0
905,238,1
853,238,0
795,238,1
710,238,0
678,238,0
614,238,0
582,238,0
498,238,1
439,238,0
386,238,1
333,238,0
280,238,1
227,238,0
174,238,1
127,238,0
68,238,1
127,263,0
68,263,0
1224,263,0
1165,263,0
1224,322,0
1165,322,0
1117,322,0
1065,322,0
1012,322,0
959,322,0
905,322,0
884,322,0
853,322,0
795,322,0
710,322,0
582,322,0
498,322,0
439,322,0
386,322,0
333,322,0
280,322,0
227,322,0
174,322,0
127,322,0
68,322,0
174,420,1
127,420,0
68,420,1
1224,420,1
1165,420,0
1117,420,1
