Source,Target
0,1
0,9
1,2
1,10
2,3
2,11
3,4
3,12
4,13
5,6
5,20
6,7
6,21
7,8
7,22
8,23
9,10
9,14
10,11
10,15
11,12
11,16
12,13
12,17
13,18
14,15
14,24
15,16
16,17
16,28
17,18
17,30
18,19
18,31
19,20
19,33
20,21
20,34
21,22
22,23
23,35
24,25
24,58
25,26
25,36
26,27
26,37
27,28
27,38
28,29
28,39
29,30
29,40
30,31
30,41
31,32
31,42
32,33
32,43
33,34
33,44
34,35
35,66
36,37
36,59
37,38
37,51
38,39
38,52
39,40
39,45
40,41
40,46
41,42
41,47
42,43
42,48
43,44
43,49
44,50
45,46
45,62
46,47
46,63
47,48
47,64
48,49
48,57
49,50
49,53
50,54
51,52
51,60
52,61
53,54
53,55
54,56
55,56
55,57
56,65
57,64
58,59
59,60
60,61
61,62
62,63
63,64
65,66
