Source,Target
0,1
0,7
1,2
1,8
2,3
2,9
3,4
3,10
4,5
4,11
5,6
5,12
6,13
7,8
7,28
8,9
8,14
9,10
9,15
10,11
10,16
11,12
11,17
12,13
12,18
13,19
14,15
14,20
15,16
15,21
16,17
16,22
17,18
17,23
18,19
18,24
19,25
20,21
20,30
21,22
21,33
22,23
22,34
23,24
23,35
24,25
24,26
25,27
26,27
26,36
27,37
28,29
28,46
29,30
29,47
30,31
30,48
31,32
31,50
32,33
32,51
33,34
33,52
34,35
34,38
35,36
35,39
36,37
36,40
37,42
38,39
38,43
39,40
39,44
40,41
41,42
41,45
42,56
43,44
43,53
44,45
44,54
45,55
46,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,56
