x,y,column
1267,160,0
1193,160,0
1133,160,0
1089,160,1
945,160,1
892,160,0
833,160,0
789,160,1
646,160,1
592,160,0
533,160,0
489,160,1
346,160,1
293,160,1
233,160,1
98,160,1
25,160,0
592,218,1
533,218,0
489,218,0
892,218,1
833,218,0
789,218,0
1267,218,0
1193,218,1
1133,218,0
1089,218,0
233,249,1
98,249,0
25,249,0
1267,249,0
1193,249,1
1089,249,1
990,249,0
945,249,1
892,249,1
789,249,1
691,249,0
646,249,1
592,249,1
489,249,1
391,249,0
346,249,1
293,249,1
233,314,0
98,314,1
25,314,0
1267,357,0
1193,357,1
1089,357,1
990,357,0
892,357,1
789,357,1
691,357,0
592,357,1
489,357,1
391,357,0
293,357,0
233,357,1
98,357,0
25,357,0
1193,454,1
1089,454,1
990,454,0
892,454,1
789,454,1
691,454,0
592,454,1
489,454,1
391,454,0
293,454,0
233,454,1
98,454,0
