x,y,column
198,151,1
124,151,0
106,151,1
16,151,1
1256,151,1
1165,151,1
1148,151,0
1075,151,1
902,151,1
725,151,1
548,151,1
371,151,1
548,174,1
725,174,1
902,174,1
1075,174,1
1165,209,0
1148,209,0
1075,209,0
967,209,0
902,209,0
725,209,0
548,209,0
371,209,0
198,209,0
124,209,0
106,209,0
1165,261,0
1075,261,0
967,261,0
902,261,0
725,261,0
548,261,0
371,261,0
198,261,0
106,261,0
198,310,1
106,310,1
16,310,1
371,310,1
1256,310,1
1165,310,1
1111,310,0
1075,310,1
902,310,1
725,310,1
548,310,1
1256,366,0
1111,366,0
1075,366,0
902,366,0
725,366,0
548,366,0
371,366,0
198,366,0
16,366,0
1256,399,0
1111,399,0
1075,399,0
1256,425,0
1075,425,0
902,425,0
725,425,0
548,425,0
371,425,0
198,425,0
16,425,0
198,485,1
16,485,1
371,485,1
725,485,1
548,485,1
902,485,1
1256,485,1
1075,485,1
