Source,Target
0,1
0,13
1,2
1,15
2,3
2,18
3,4
4,5
4,19
5,6
5,16
6,7
6,17
7,8
7,31
8,33
9,10
9,36
10,11
10,38
11,12
11,22
12,13
12,23
13,14
14,15
14,20
15,21
16,17
16,28
17,29
18,19
18,24
19,26
20,21
20,43
21,50
22,23
22,40
23,41
24,25
24,51
25,26
25,52
26,27
26,53
27,28
27,54
28,29
28,67
29,30
30,31
30,44
31,32
31,45
32,33
32,46
33,34
34,47
35,36
35,55
36,37
37,38
37,56
38,39
38,57
39,40
39,58
40,41
41,42
41,59
42,43
42,48
43,49
44,45
44,77
45,46
45,78
46,47
47,79
48,49
48,60
49,50
50,51
51,52
52,53
53,54
54,66
55,56
55,80
56,57
57,58
57,81
58,82
59,60
59,84
60,61
61,62
61,68
62,63
62,69
63,64
63,70
64,65
64,72
65,66
65,73
66,67
67,75
68,69
68,85
69,70
69,89
70,71
71,72
71,90
72,73
73,74
74,75
74,91
75,76
76,77
76,102
77,78
78,79
78,86
79,87
80,81
80,92
81,82
81,93
82,83
83,84
83,95
84,85
85,88
86,87
88,89
88,97
89,90
89,98
90,91
90,99
91,100
92,93
94,95
94,104
95,96
96,97
96,105
97,98
98,99
98,107
99,100
99,108
100,101
101,102
101,110
102,103
103,111
104,105
104,115
105,106
105,116
106,107
106,117
107,108
108,109
109,110
109,112
110,111
110,113
111,114
112,113
113,114
115,116
116,117
