Source,Target
0,1
0,21
1,2
1,23
2,3
2,24
3,4
3,29
4,5
4,30
5,6
5,31
6,7
6,32
7,8
7,33
8,9
8,34
9,10
9,35
10,11
10,36
11,12
11,37
12,13
12,38
13,14
13,39
14,15
14,40
15,16
15,41
16,17
16,42
17,18
17,43
18,19
18,44
19,20
19,45
20,46
21,22
21,25
22,23
22,26
23,24
23,27
24,28
25,26
25,47
26,27
27,28
28,29
28,50
29,30
29,51
30,31
30,52
31,32
32,33
33,34
33,55
34,35
35,36
36,37
36,58
37,38
38,39
39,40
39,61
40,41
41,42
42,43
42,64
43,44
43,65
44,45
45,46
46,68
47,48
47,69
48,49
48,70
49,50
49,71
50,51
50,72
51,52
51,76
52,53
52,77
53,54
53,78
54,55
54,79
55,56
55,80
56,57
56,81
57,58
57,82
58,59
58,83
59,60
59,84
60,61
60,85
61,62
61,86
62,63
62,87
63,64
63,88
64,65
64,89
65,66
65,90
66,67
66,91
67,68
67,92
68,93
69,70
69,73
70,71
71,72
71,74
72,75
73,74
74,75
75,76
76,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
86,87
87,88
88,89
89,90
90,91
91,92
92,93
