Source,Target
0,1
0,19
1,2
1,69
2,9
2,64
3,4
3,12
4,5
4,13
5,6
5,14
6,7
6,15
7,8
7,16
8,9
8,10
9,11
10,11
10,17
11,60
12,13
12,50
13,14
13,52
14,15
14,54
15,16
15,56
16,17
17,59
18,19
18,69
18,20
19,21
20,21
20,70
21,78
22,23
22,35
22,41
23,24
23,42
24,25
24,67
25,26
25,43
26,27
26,70
26,44
27,78
27,45
28,29
28,50
28,51
29,30
29,52
29,53
30,31
30,54
31,32
31,55
32,33
32,56
32,36
33,34
33,37
34,35
34,59
35,40
36,37
36,38
37,39
38,39
38,57
39,40
39,58
40,41
40,62
41,42
41,63
42,43
42,65
43,44
43,49
44,45
44,71
45,46
45,72
46,47
46,73
46,74
47,75
47,76
48,76
48,74
49,71
49,68
50,52
51,53
52,54
53,55
54,56
55,57
56,59
57,58
58,62
60,61
60,64
61,67
62,63
63,65
64,69
65,66
66,68
67,70
68,71
70,78
71,72
72,74
73,75
73,78
75,77
76,79
77,79
