Source,Target
0,1
0,12
0,15
1,2
1,16
2,3
2,34
3,4
3,35
4,5
4,36
5,37
6,7
6,17
7,8
7,18
8,9
8,19
9,10
9,27
10,11
10,28
11,12
11,29
12,13
13,14
13,30
14,15
14,20
15,16
15,21
16,22
17,18
17,23
18,19
18,24
19,25
20,21
20,31
21,22
21,32
22,33
23,24
23,47
24,25
24,48
25,26
25,38
26,27
27,28
28,29
28,41
29,30
30,31
30,44
31,32
31,57
32,33
33,34
33,58
34,35
34,59
35,36
35,60
36,37
36,61
37,62
38,39
38,49
39,40
39,50
40,41
40,45
41,42
41,46
42,43
42,52
43,44
43,53
44,65
45,46
45,56
46,51
47,48
47,66
48,49
48,68
49,50
49,54
50,55
51,52
51,63
52,53
53,64
54,55
54,69
55,56
55,70
56,71
57,58
57,65
58,59
59,60
60,61
61,62
63,64
63,76
64,65
66,67
66,85
67,68
67,86
68,69
68,87
69,70
69,72
70,71
70,73
71,75
72,73
72,77
73,74
73,79
74,75
74,83
75,76
76,84
77,78
77,80
78,79
78,81
79,82
80,81
80,91
81,82
82,83
82,92
83,84
84,93
85,86
85,88
86,87
86,89
87,90
88,89
89,90
90,91
91,92
92,93
