Source,Target
0,1
0,11
1,4
2,3
2,7
3,14
4,5
4,12
5,17
6,7
6,18
7,13
8,9
8,14
8,27
9,10
9,29
10,11
10,30
11,12
12,15
13,14
13,20
15,16
15,33
16,17
16,34
17,36
18,19
18,21
19,20
19,23
20,24
21,22
22,23
22,47
23,24
24,25
24,48
25,26
25,50
26,27
26,41
27,28
27,42
28,29
28,43
29,30
29,44
30,31
30,45
31,32
31,46
32,33
32,37
33,34
33,39
34,35
35,36
35,40
37,38
37,52
38,39
38,53
39,40
41,42
41,56
42,43
42,60
43,44
44,45
45,46
46,51
47,48
48,49
49,50
49,54
50,55
51,52
51,64
52,53
52,69
53,71
54,55
54,74
55,56
55,76
56,59
57,58
57,72
58,67
59,60
59,84
60,61
60,85
61,62
61,86
62,63
62,87
63,64
63,88
64,89
65,66
65,78
66,73
67,68
67,93
68,94
69,70
70,71
70,90
71,72
72,92
73,74
73,81
74,75
75,76
75,83
77,78
77,79
78,80
79,80
79,102
80,81
80,103
81,82
82,83
82,104
83,84
84,85
85,86
85,95
86,87
86,96
87,88
88,89
88,97
89,90
90,91
91,92
91,99
92,93
93,94
93,100
94,101
95,96
95,105
96,97
97,98
98,99
98,106
99,100
99,107
100,101
102,103
103,104
104,105
104,108
105,109
106,107
108,109
