x,y,column
232,151,1
173,151,1
114,151,1
542,151,1
483,151,1
424,151,1
852,151,1
794,151,1
734,151,1
1163,151,1
1104,151,1
1045,151,1
1258,186,1
1163,186,1
1104,186,1
1045,186,1
949,186,1
852,186,1
794,186,1
734,186,1
638,186,1
542,186,1
483,186,1
424,186,1
328,186,1
232,186,1
173,186,1
114,186,1
19,186,1
1258,281,1
1188,281,1
1163,281,0
1104,281,1
1045,281,0
1020,281,1
949,281,1
877,281,1
852,281,0
794,281,1
734,281,0
710,281,1
638,281,1
567,281,1
542,281,0
483,281,1
424,281,0
400,281,1
328,281,1
257,281,1
232,281,0
173,281,1
114,281,0
89,281,1
19,281,1
1258,322,1
1188,322,1
1163,322,0
1104,322,1
1045,322,0
1020,322,1
949,322,1
877,322,1
852,322,0
794,322,1
734,322,0
710,322,1
638,322,1
567,322,1
542,322,0
483,322,1
424,322,0
400,322,1
328,322,1
257,322,1
232,322,0
173,322,1
114,322,0
89,322,1
19,322,1
257,444,0
173,444,1
89,444,1
567,444,1
483,444,1
400,444,0
877,444,0
794,444,1
710,444,1
1188,444,1
1104,444,1
1020,444,0
1258,483,0
1104,483,0
1020,483,0
949,483,0
794,483,0
710,483,0
638,483,0
483,483,0
400,483,0
328,483,0
173,483,0
89,483,0
19,483,0
