Source,Target
0,1
0,91
0,13
1,2
1,14
2,3
2,18
3,4
3,11
4,5
4,12
5,6
5,8
6,7
6,9
7,10
8,9
8,21
9,10
9,22
10,97
11,12
11,19
12,20
13,14
13,16
14,17
15,16
15,91
15,26
16,17
16,27
17,18
17,28
18,19
18,29
19,20
19,30
20,21
20,31
21,22
21,32
22,97
22,33
23,24
23,88
23,35
24,25
24,89
24,36
25,26
25,90
25,37
26,27
26,38
27,28
27,39
28,29
28,40
29,30
29,41
30,31
30,42
31,32
31,44
32,33
32,46
33,34
33,96
34,97
34,96
35,36
35,54
36,37
36,55
37,38
37,56
38,39
38,57
39,40
39,58
40,41
40,59
41,42
41,60
42,43
42,49
43,44
43,50
44,45
45,46
45,51
46,48
46,52
47,48
47,96
48,96
48,53
49,50
49,94
50,51
50,61
51,52
51,62
52,53
52,95
53,95
54,55
54,64
55,56
55,65
56,57
56,66
57,58
57,67
58,59
58,69
59,60
59,98
60,94
60,93
61,62
61,63
62,95
63,94
64,65
64,70
65,66
65,71
66,67
66,72
67,68
67,73
68,69
68,74
69,98
70,71
70,76
71,72
71,77
72,73
72,78
73,74
73,79
74,75
74,80
75,92
75,81
76,77
76,82
77,78
77,83
78,79
78,84
79,80
79,85
80,81
80,86
81,87
82,83
83,84
84,85
85,86
86,87
88,89
89,90
90,91
92,98
93,94
93,98
