x,y,column
977,79,1
906,79,0
840,79,1
752,79,1
689,79,0
650,79,0
589,79,1
502,79,0
428,79,1
376,79,0
303,79,1
428,119,0
376,119,0
689,119,0
650,119,0
502,150,0
428,150,0
376,150,0
335,150,0
303,150,0
650,150,0
589,150,0
752,150,0
689,150,0
977,150,1
906,150,0
840,150,0
840,193,0
752,193,0
689,193,0
650,193,0
589,193,0
502,193,0
977,230,1
953,230,0
876,230,0
840,230,1
795,230,0
752,230,1
589,230,1
548,230,0
502,230,0
464,230,0
428,230,1
335,230,1
303,230,1
502,271,0
464,271,0
840,271,0
795,271,0
548,298,0
502,298,0
464,298,0
428,298,0
376,298,0
335,298,0
752,298,1
589,298,0
977,298,0
953,298,0
936,298,0
906,298,0
876,298,0
840,298,0
795,298,0
548,337,0
502,337,0
464,337,0
428,337,0
376,337,0
335,337,0
589,337,1
752,337,1
689,337,1
650,337,0
977,337,0
953,337,0
936,337,0
906,337,0
876,337,0
840,337,0
795,337,0
502,361,0
464,361,0
840,361,0
795,361,0
752,376,0
977,402,1
953,402,0
876,402,0
840,402,1
795,402,0
752,402,1
689,402,0
650,402,0
589,402,1
548,402,0
502,402,0
464,402,0
428,402,1
335,402,1
303,402,1
840,439,0
752,439,0
689,439,0
650,439,0
589,439,0
502,439,0
502,483,0
428,483,0
376,483,0
335,483,0
303,483,0
650,483,0
589,483,0
752,483,0
689,483,0
977,483,1
906,483,0
840,483,0
428,513,0
376,513,0
689,513,0
650,513,0
977,554,1
906,554,0
840,554,1
752,554,1
689,554,0
650,554,0
589,554,1
502,554,0
428,554,1
376,554,0
303,554,1
