Source,Target
0,1
0,14
1,2
1,15
2,3
2,10
3,11
4,5
4,22
5,6
5,23
6,7
6,18
7,19
8,9
8,11
8,24
9,26
10,11
10,43
11,44
12,13
12,32
13,14
13,34
14,15
14,40
15,41
16,17
16,19
16,28
17,30
18,19
18,52
19,46
20,21
20,36
21,22
21,38
22,23
22,49
23,50
24,25
24,45
25,26
25,56
26,27
27,57
28,29
28,47
29,30
29,61
30,31
31,32
31,62
32,33
33,34
33,63
34,39
35,36
35,67
36,37
37,38
37,68
38,48
39,40
39,65
40,41
40,66
41,42
42,43
42,83
43,44
44,45
44,53
45,54
46,47
46,52
46,58
47,59
48,49
48,70
49,50
49,71
50,51
51,52
51,89
53,54
53,72
54,55
55,56
55,73
56,57
57,81
58,59
58,76
59,60
60,61
60,77
61,62
62,63
62,86
63,64
64,65
64,74
65,66
66,75
67,68
67,91
68,69
69,70
69,78
70,71
71,79
72,73
72,84
73,80
74,75
74,87
75,82
76,77
76,90
77,85
78,79
78,92
79,88
80,81
82,83
82,93
83,84
83,94
84,95
85,86
86,87
88,89
88,96
89,90
89,97
90,98
91,92
93,94
94,95
96,97
97,98
