x,y,column
441,243,1
360,243,0
471,243,0
709,296,1
625,296,1
441,296,0
360,296,0
333,296,0
762,296,0
542,296,1
791,341,0
709,341,0
625,341,0
542,341,0
487,341,0
441,341,1
360,341,0
333,341,1
487,380,0
441,380,0
360,380,0
791,380,0
709,380,0
625,380,0
542,380,0
791,418,0
709,418,1
625,418,0
542,418,1
487,418,0
441,418,1
360,418,0
333,418,1
487,466,0
441,466,0
333,466,0
876,466,0
791,466,0
709,466,0
625,466,0
542,466,0
876,516,1
791,516,1
709,516,1
625,516,1
542,516,1
487,516,0
441,516,1
333,516,1
333,555,0
487,555,0
441,559,0
398,562,0
398,600,0
333,600,1
542,600,1
487,600,0
441,600,1
542,631,0
487,631,0
542,245,0
487,290,0
360,164,0
360,219,0
332,147,0
333,243,1
367,140,1
358,181,0
339,224,0
924,413,0
937,385,1
637,65,1
592,77,0
547,89,1
500,102,0
449,115,1
816,17,0
511,140,0
460,154,0
852,65,0
749,93,0
707,104,0
652,119,0
522,176,0
470,190,0
855,101,0
758,126,0
865,136,1
769,162,1
727,174,0
672,188,1
627,200,0
583,212,1
485,241,1
739,217,0
684,231,0
639,243,0
595,255,0
541,273,0
781,205,0
889,221,0
793,247,0
751,258,0
902,265,1
797,293,1
827,335,0
914,306,0
850,374,0
926,348,0
901,417,0
734,42,0
691,50,1
875,417,1
836,26,1
811,309,0
537,225,0
