Source,Target
0,1
0,47
1,2
1,24
2,3
2,25
3,4
3,26
4,5
4,27
5,6
5,28
6,7
6,29
7,8
7,30
8,9
8,31
9,10
9,32
10,11
10,33
11,12
11,34
12,13
12,35
13,14
13,36
14,15
14,37
15,16
15,38
16,17
16,39
17,18
17,40
18,19
18,41
19,20
19,42
20,21
20,43
21,22
21,44
22,23
22,45
23,46
24,25
24,48
25,26
26,27
26,49
27,28
28,29
28,50
29,30
30,31
30,51
31,32
32,33
32,52
33,34
34,35
34,53
35,36
36,37
36,54
37,38
38,39
38,55
39,40
40,41
40,56
41,42
42,43
42,57
43,44
44,45
44,58
45,46
46,59
47,48
47,60
48,49
48,61
49,50
49,62
50,51
50,63
51,52
51,64
52,53
52,65
53,54
53,66
54,55
54,67
55,56
55,68
56,57
56,69
57,58
57,70
58,59
58,71
59,72
60,61
60,80
61,62
61,81
62,63
62,82
63,64
63,83
64,65
64,84
65,66
65,85
66,67
66,86
67,68
67,87
68,69
68,73
69,70
70,71
70,74
71,72
71,77
72,79
73,74
73,88
74,75
75,76
75,98
76,77
76,99
77,78
77,100
78,79
78,101
79,102
80,81
80,89
81,82
81,90
82,83
82,91
83,84
83,92
84,85
84,93
85,86
85,94
86,87
86,95
87,88
87,96
88,97
89,90
90,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
98,99
99,100
100,101
101,102
