x,y,column
598,24,0
517,24,1
418,24,1
598,66,1
517,66,1
418,66,1
326,66,1
598,94,0
517,94,0
418,94,0
326,94,0
326,176,1
598,176,1
855,176,1
701,176,1
701,207,0
598,207,0
855,207,1
987,207,1
889,207,1
326,251,1
701,251,1
598,251,1
987,251,1
889,251,1
855,251,0
701,289,0
598,289,0
326,322,1
598,322,1
889,322,1
855,322,0
794,322,1
701,322,1
889,352,0
794,352,0
701,352,0
598,352,0
987,389,0
889,389,0
794,389,0
701,389,0
598,389,0
517,389,0
418,389,0
358,389,0
326,389,0
358,423,1
326,423,1
987,423,1
889,423,1
794,423,0
701,423,0
598,423,1
517,423,1
418,423,1
418,467,0
358,467,0
326,467,0
284,467,0
701,467,0
598,467,0
517,467,0
418,497,0
358,497,0
326,497,0
284,497,0
701,497,0
598,497,0
517,497,0
418,536,1
381,536,0
358,536,1
326,536,0
701,536,0
598,536,1
553,536,0
517,536,1
418,563,0
381,563,0
358,563,0
326,563,0
987,563,0
889,563,0
701,563,0
598,563,0
553,563,0
517,563,0
517,588,0
418,588,0
418,613,1
381,613,0
358,613,0
326,613,0
284,613,0
553,613,0
517,613,1
