Source,Target
0,1
0,21
1,2
1,7
2,3
2,8
3,9
4,5
4,11
5,6
5,12
6,13
7,8
7,15
8,9
8,100
9,16
10,11
10,17
11,12
11,18
12,13
12,19
13,14
14,20
15,100
15,31
16,100
17,18
17,33
18,19
19,20
19,24
20,21
20,25
21,30
22,23
22,27
23,28
24,25
25,29
26,27
26,44
27,28
27,38
28,39
29,30
29,34
30,31
30,35
31,32
31,36
32,100
33,34
34,35
34,41
35,36
35,98
36,37
36,104
37,103
38,39
38,42
39,40
39,43
40,102
41,98
41,48
42,43
42,51
43,62
44,45
44,46
44,49
45,50
46,101
47,48
47,54
48,55
49,50
49,59
50,51
50,60
51,61
52,53
52,65
53,54
53,66
54,55
54,67
55,112
55,97
56,112
56,111
56,110
57,58
57,64
57,106
57,68
58,59
58,69
59,60
60,61
60,70
61,62
62,63
62,78
63,102
64,113
64,111
65,66
66,67
66,73
67,96
67,95
68,69
68,72
69,70
71,72
71,99
71,113
71,87
72,92
73,74
74,75
74,95
75,96
76,77
76,81
77,78
77,82
78,84
79,80
79,85
80,99
80,86
81,82
81,88
82,83
83,84
83,94
85,86
85,89
86,87
86,90
87,91
88,93
89,90
90,91
91,92
92,93
93,94
95,96
96,97
97,99
98,104
98,112
98,107
101,106
101,103
103,105
104,105
104,107
105,106
105,108
106,109
107,108
107,110
108,109
109,111
110,112
111,113
112,113
