x,y,column
38,144,1
212,144,1
384,144,1
557,144,1
729,144,1
901,144,1
1248,144,1
1177,144,0
1071,144,1
1248,213,0
1177,213,0
1071,213,0
901,213,0
729,213,0
557,213,0
384,213,0
212,213,0
38,213,0
1248,262,0
1071,262,0
901,262,0
729,262,0
557,262,0
384,262,0
212,262,0
38,262,0
169,314,1
38,314,1
1248,314,1
1161,314,0
1071,314,1
901,314,1
729,314,1
557,314,1
384,314,1
212,314,1
1248,342,0
1161,342,0
1161,374,0
1071,374,0
901,374,0
729,374,0
557,374,0
384,374,0
212,374,0
169,374,1
105,374,0
38,374,1
212,411,0
105,411,0
105,435,0
38,435,0
1161,435,0
1071,435,0
901,435,0
729,435,0
557,435,0
384,435,0
212,435,0
105,486,0
38,486,1
212,486,1
384,486,1
729,486,1
557,486,1
901,486,1
1248,486,1
1161,486,1
1071,486,1
