Source,Target
0,1
0,7
1,2
1,8
2,3
2,9
3,4
3,15
4,5
4,16
5,6
5,17
6,18
7,8
7,10
8,9
8,11
9,12
10,11
10,48
11,12
11,13
12,14
13,14
13,48
13,49
14,50
15,16
15,50
15,55
16,17
16,56
17,18
17,20
18,21
19,49
19,64
19,48
20,21
20,58
21,22
21,23
22,26
23,24
23,58
23,28
24,25
24,29
25,26
25,30
26,31
27,28
27,58
27,32
28,29
29,30
30,31
31,33
32,33
32,35
33,36
34,67
34,53
34,54
34,63
35,36
35,57
36,59
37,38
37,54
38,39
38,55
39,57
39,56
40,41
40,57
40,42
41,59
41,43
42,43
42,44
43,45
44,45
44,46
45,47
46,47
49,50
49,60
50,51
50,60
51,52
51,61
52,53
52,62
53,55
53,63
55,56
56,58
57,59
60,61
60,64
61,62
61,65
62,63
62,66
63,67
64,65
65,66
66,67
