Source,Target
0,1
0,21
0,29
1,2
1,30
2,3
2,31
3,4
3,32
4,67
5,6
5,45
6,7
6,33
7,8
7,34
8,9
8,35
9,10
9,36
10,11
10,37
11,12
11,38
12,13
12,40
13,14
13,41
14,15
14,42
15,16
15,22
16,17
16,23
17,18
17,24
18,19
18,25
19,20
19,26
20,21
20,27
21,28
22,23
22,56
23,24
23,57
24,25
24,58
25,26
25,59
26,27
26,60
27,28
27,61
28,29
28,62
29,30
29,63
30,31
30,64
31,32
31,65
32,66
33,34
33,46
34,35
34,47
35,36
35,48
36,37
36,49
37,38
37,50
38,39
38,51
39,40
39,52
40,41
40,53
41,42
41,43
42,44
43,44
43,54
44,55
45,46
45,83
46,47
46,84
47,48
48,49
48,86
49,50
50,51
50,88
51,52
51,89
52,53
53,54
53,68
54,55
54,69
55,56
56,57
56,71
57,58
58,59
58,73
59,60
60,61
60,75
61,62
62,63
62,77
63,64
64,65
64,79
65,66
66,67
66,81
67,82
68,69
69,70
69,90
70,71
70,91
71,72
71,92
72,73
72,93
73,74
73,94
74,75
74,95
75,76
75,96
76,77
76,97
77,78
77,98
78,79
78,99
79,80
79,100
80,81
80,101
81,82
81,102
83,84
84,85
84,103
85,86
85,104
86,87
86,105
87,88
87,106
88,89
88,107
90,91
90,108
91,92
91,109
92,93
92,110
93,94
93,111
94,95
94,112
95,96
95,113
96,97
96,114
97,98
97,115
98,99
98,116
99,100
99,117
100,101
100,118
101,102
101,119
102,120
103,104
103,121
104,105
104,122
105,106
105,123
106,107
106,124
107,125
108,109
109,110
110,111
111,112
112,113
113,114
114,115
115,116
116,117
117,118
118,119
119,120
121,122
122,123
123,124
124,125
