x,y,column
517,34,0
388,34,1
296,34,0
206,34,0
116,34,1
1155,34,0
1046,34,1
1001,34,0
755,34,1
713,34,0
658,34,0
116,52,1
388,52,1
755,52,1
1046,52,1
755,103,0
713,103,0
658,103,0
517,103,0
388,103,0
388,141,0
296,141,0
206,141,0
116,141,0
1001,141,0
755,141,0
1046,226,0
1001,226,0
755,226,0
713,226,0
658,226,0
517,226,0
388,226,0
296,226,0
206,226,0
116,226,0
1153,308,0
1046,308,1
1001,308,0
845,308,0
755,308,1
658,308,0
595,308,0
388,308,1
296,308,0
206,308,0
116,308,1
845,391,0
788,391,0
755,391,0
788,423,0
755,423,1
658,423,0
595,423,0
457,423,0
388,423,1
296,423,0
206,423,0
116,423,0
1155,423,0
1046,423,1
1001,423,0
845,423,0
1155,524,0
1046,524,0
755,524,0
457,524,0
388,524,0
296,524,0
206,524,0
116,524,0
388,581,1
296,581,0
206,581,0
116,581,1
388,597,1
296,597,0
206,597,0
116,597,1
