Source,Target
0,1
0,14
1,2
1,15
2,3
2,16
3,4
3,17
4,5
4,19
5,6
5,20
6,7
6,10
7,8
7,11
8,9
8,12
9,13
10,11
10,21
11,12
11,29
12,13
12,30
13,31
14,15
14,22
15,16
15,23
16,17
16,24
17,18
18,19
18,25
19,20
19,26
20,21
20,27
21,28
22,23
22,49
23,24
23,37
24,25
24,38
25,26
25,39
26,27
26,34
27,28
27,35
28,29
28,36
29,30
29,32
30,31
30,33
31,59
32,33
32,36
32,40
33,41
34,35
34,39
34,42
35,36
35,43
36,44
37,38
37,45
38,39
38,46
39,47
40,41
40,44
40,57
41,58
42,43
42,47
42,53
43,44
43,55
44,56
45,46
45,50
46,47
46,51
47,52
48,59
48,66
49,50
49,67
50,51
50,68
51,52
51,69
52,53
52,60
53,54
54,55
54,61
55,56
56,57
56,62
57,58
57,63
58,59
58,64
59,65
60,61
60,69
60,73
61,62
61,74
62,63
62,75
63,64
63,76
64,65
64,77
65,66
65,78
66,79
67,68
67,70
68,69
68,71
69,72
70,71
70,80
71,72
72,73
72,81
73,74
73,82
74,75
74,83
75,76
75,84
76,77
76,85
77,78
77,86
78,79
78,87
79,88
80,81
81,82
82,83
83,84
84,85
85,86
86,87
87,88
